0,1,2,3,4,5
240669.12072281807,35114.180684808285,2.9342996223402227,44.859216628409435,136916.0820553156,95.27416015103516
495809.229748009,14808.93593388565,6.50845440488502,123.32001430339292,71561.49890643239,154.43340109168014
193414.1213915799,18.965368774365615,338.72533994195567,4.788035112314345,88.2684284312606,30.916539824178276
520937.03667974094,297.51630987519263,253.79058802262006,48.19560988673325,1304.272019028427,50.38976068286788
404010.83991974837,1789.9589112752108,49.45463893875849,71.07440995842823,7132.565314278398,110.81137230912812
55758.70509346338,9083.620477934843,7.887231504945484,43.38400611308313,35719.78124458645,17.812947751939596
519743.8863639863,9300.51703524925,17.5445130146523,129.03458792901748,44874.487554649946,72.22328275087094
404196.90973836207,154.24144282976147,488.8518616855288,62.046580298301,818.9126286329674,49.62039725558707
560055.0765724439,1851.1804712998842,212.38524817334908,119.10923291953824,9214.453999623256,120.02289086867248
249529.6089072845,62.89133818434971,288.3337236693495,9.755658135117502,266.3831875080429,41.014111699177995
438666.5605350564,141.76427910376987,238.52430023433968,22.486965083238584,878.8763335320226,81.06121269572905
442268.8128475605,12470.8551226365,6.736267747421143,52.26615939153256,60945.427396375,64.79991613306825
530914.4569740496,233.2411440841125,207.82429555728646,26.97633534545561,1379.846581467101,121.82400563964502
399600.9282010385,354.34525471071896,211.3191430572375,42.28760039469546,1513.8830623992294,101.88572091714254
992053.8990502771,5233.141312505197,410.6875074136873,1703.5153668407404,34790.61411762702,12.111256232250684
95777.5643138643,17162.73111025738,4.041058866399655,44.01691898000285,96720.42965048204,18.319825108225572
446661.7040248797,556.2792916902573,573.0742842253786,202.33591701549648,4007.160879095863,32.279867591014856
413986.1231522355,26198.28685010566,2.9106204227201875,47.06774378491844,141991.65508160213,65.01290367377642
387158.50446694,302.19998252896045,353.49591392759515,46.6401752407294,1233.0011571013613,74.65606179883504
259454.47311860017,3809.981770611016,16.574196479067034,40.31148569146003,21201.944406160546,39.255429008702606
123477.99858864039,200.30643146367188,98.50527522882996,19.487720228954156,1226.7001547407244,24.418963153286324
419561.14768800815,125.8462764992867,913.1385992514394,40.604476996953366,574.3892290660408,24.09419487179539
464277.3080002922,208.3151662440471,293.9974879804546,33.1221483907695,914.3453617045831,130.21596466337937
413919.1010591808,231.68448066022626,482.2342730719325,69.3030977217625,1601.0101679282607,54.88815522623259
403213.01869688823,294.21818224420207,310.15014511833124,50.35875914955882,1311.1572471982267,74.42072543572331
377291.6024475886,15531.484207851827,4.802912841033475,45.39942174191078,84627.51713148388,51.177917347037614
418497.7055075215,1725.8129056796124,136.15100638188233,123.63402052823484,9021.745399359374,49.46627168116988
999902.9402166824,66.51555409287896,3116.1797363739693,60.39933457451711,591.9754755162073,11.068543439687012
80113.45509593972,9695.584871682984,9.144700995402856,41.120773722631114,38483.39569830905,18.080882520238426
468512.6286730317,348.1384647555953,622.5153406230471,141.53324418825673,1837.1176984104427,30.632461057934254
544744.312597687,821.3355691066681,216.2817154796235,49.93946335988644,4091.761345501926,122.93391828401424
410100.14145682566,18312.953565874046,4.1299492434153064,45.82278657882866,99367.76348378052,68.78188766214328
265481.340500128,10.473963827809525,533.9829651552352,5.4011524216548805,85.7045741678638,23.753949629487522
284605.08876591583,40.14332113630502,397.32449097807336,8.598113879343378,176.48344640705247,30.70614109887031
977198.8371731093,18598.777326991476,155.80989604757005,1923.3666582060903,86901.27965249373,14.8301546720642
569022.6779808485,2379.9642390874865,38.594006519520256,46.56382382264082,9170.865133183737,142.54809913461924
161099.6528167467,50.46920837356887,201.27859455339518,7.715484600727498,307.78864619988934,29.26990687264868
400441.42445710837,24202.839882807857,3.136481377250352,46.60432783149462,131396.51849322824,53.96929724396666
412807.28305126115,47959.38991375358,1.4173215137967055,49.018417741465626,235486.8184720291,45.46666844306991
333163.3900308712,17.111608435460898,823.368913876236,8.109030015324919,95.20745165906757,15.359754507068034
274530.9883525347,65.89055794343737,478.4201554507067,22.387153752202828,477.03662593153194,41.60317304094285
342538.7443972036,47971.48324650636,1.581980341915254,46.49287342439136,261934.01837126297,75.82450078491509
261048.20818610227,123.13964447110565,341.1065206632161,20.40519251487291,523.8534187182702,47.834684526814556
999422.6123450812,455.8737392660114,2974.2227834487408,175.27326650017102,1858.8225185829426,11.550782968546565
294628.88232715236,7.101893456900688,603.563560605922,4.370582566425146,61.57936833223113,23.10165877676089
442115.0571825782,707.5250498762457,303.7369428365171,69.69502053603678,3743.2214246790254,98.00207790759742
92427.38523877121,1511.402286661899,29.924005465280725,33.93448871733033,8681.582997255347,18.92121845911869
45967.11203924095,12371.17339633881,5.38162882332601,46.2666399937957,70241.51780290919,17.773882296799226
392977.0551727894,4.7455975738880305,961.9626882058423,3.2770019363277534,30.022645713710826,14.459128393815094
836978.8811270645,100972.585589016,1.029458323035239,133.0400365326548,326539.8579064079,14.790588823363006
470909.0204501237,406.7207340847756,342.1268867682242,48.90546899754498,1579.5775661919465,122.39024799162777
942081.4459043707,36668.96551886115,3.4723087338688137,262.4375762540692,117060.09165457786,16.32300936482271
448529.28676175396,872.8365757736923,191.1237886560273,103.52793549043103,3712.598341210024,81.96974163693908
214341.66704896887,9.79585464149691,384.42531248804283,2.498250479146981,45.35834062840288,25.465956217122635
231136.6186077588,28.75654979866294,425.1391695975306,8.708693331798953,144.2715893147815,30.857915491539334
386763.5256617538,21653.845109144382,3.260838196764626,50.22577652315356,107373.53497543385,38.919820432126365
999648.5570553355,234.3266245719145,2878.9505397922558,219.5995517873975,2129.0596735550707,12.42018658098249
388415.30543154856,376.89376632731694,353.5549823476465,61.66441791320908,1549.6013373630774,67.47477697163745
202664.9970564434,16.10275316639819,333.0109821953093,3.8660578105947034,74.03321387853218,30.63925044893714
29743.376991782756,127039.59998000812,0.8170487411401922,50.158598972850754,504854.2723367186,15.062238552092433
373515.4730357669,225.40502310319602,389.7174293663831,68.4837503921419,1575.4006034893755,65.82633858892945
176554.5820392306,22.31669458862591,286.4449760758894,5.64962123074789,153.95834346747193,27.88712253104223
208827.7193420554,25.00888362307213,392.59844166244443,5.677253725881014,113.35027011464506,27.963337390346545
313449.8451473141,96.56229384340268,501.14227942106425,22.445443731547627,426.3781562921261,42.73537687919303
397208.2575527583,7659.734614663952,9.546711051820932,47.595751686703586,41770.639118653846,28.698027266105562
293519.3555743412,13.97642241062097,589.9042411369885,8.045023199359829,118.27365118433784,28.89679941816742
508191.2301196374,13256.766217505112,5.8500708899325815,49.798466401896704,71225.03318861127,36.01220392736619
396738.6498559466,63.86006443552473,956.6813084419446,20.086316044094705,400.25697688324135,16.0596390423512
410767.28985031607,155.32574880503617,348.35169942693756,40.25709014765336,1045.6906675553105,88.50578054047546
328757.79436046013,87.43173901499978,649.039075515453,36.044811769129176,468.49370877168,27.502915741832094
556340.3752570479,657.1544482770361,97.12482306223387,29.91153272116479,2595.484880976415,153.93371644468013
133219.94443154,131.3360541993567,113.86043351287604,13.782538197629473,568.9474322431148,24.176710764952183
172533.785741205,36.22687150326097,257.6328564835355,6.244306286177185,159.17539511064257,29.915696872244123
312750.54437150614,8.106981187030934,698.3985008651387,5.54920968487285,72.90844404592616,21.649218906422806
62699.77141684994,10165.326079293198,6.45713285982216,43.39776689324444,57621.24188248646,16.93192730121725
48003.49899481234,16774.284301327327,4.075108349007567,44.437797294650856,95117.55938632115,16.128066999981844
193523.0433671021,42486.394429005326,1.7343326856268202,45.31222624302991,236196.6720106643,78.60949375353005
254692.95070000802,247575.47970985886,0.3065922253139643,61.34389236570702,1364126.5978179404,14.637700717003682
407959.27757169126,13.598032581811553,1014.8491239443184,7.281486280823309,77.93079828843014,14.628446635501065
922298.5810885666,32855.36754805969,2.5668991543426434,199.9417993986932,169387.05296307497,15.881733147119137
431623.73127189896,5549.48886170424,13.104702994573403,43.571884561061026,30189.624229723126,27.148510300080332
113541.8530538397,662.0290150130082,51.092740132280476,27.864944093261023,3862.3117694487437,21.885116070713746
499419.7941340346,13906.865434519019,7.616672394782141,139.57838178643732,67247.43022742592,178.94339952603443
396290.26841633924,227.46603435865038,407.45311061770195,74.22916521279181,1145.5793085843272,46.879021832870485
497054.3120086202,355.2999079356322,199.86231137358916,47.78320738899217,1526.047081768658,59.240816409914125
228458.78771108433,13272.05727744563,7.256619703836709,42.90088020590635,51902.3050755039,33.705458266848694
509091.6434042791,630.6635950438495,523.3576698764343,115.96215794152859,2552.566403167274,36.24436847124385
358371.1535793469,288.88600703007404,663.2928045195779,85.40566869202144,1319.6555273452386,25.243713794267816
448954.67483241466,1616.9510584195327,111.41153800155828,71.37523684474135,8171.3465184438355,71.10333531598499
299983.4517910049,655.6852361229296,248.33638465562123,100.15268069579726,2738.653717253263,48.72316105652745
161213.18698103778,118185.95371688537,0.5078907996608135,46.818163499409664,629744.3107430774,136.47014203345003
343109.4221264554,12.098379234188005,808.154766394411,7.460004613724961,103.67645480952153,17.937330500810727
534729.2416504568,9684.27211353729,16.822974526622513,115.58870674075825,33788.74071120801,142.96358161230077
298737.47265744023,101.56553318787016,411.04671695285583,28.424950648586073,702.2163714421405,52.283257261777514
353783.7619908192,121.69755154500201,490.333530100522,54.98491698811498,945.8395844232645,45.49767026199904
106981.97190707475,672.7418721865109,50.6095640061531,28.09287354419486,3926.854138913372,19.411752851498555
368226.39047945803,18915.228039807032,3.958250866108612,45.0407649186964,103118.90648265419,50.85719592353537
422936.47019089264,395.63401364485895,249.8707475280413,62.72474463532333,1744.0688857171695,117.63544777620278
37560.828055548096,130956.76054579561,0.43290239934857166,55.88060207979036,733422.2290386339,15.71577904935672
66643.44244633758,3307.9623939874627,16.597264657963617,38.887251740054786,18873.803012197066,17.92148019670922
